config_seed,scenario,epsilon,sample_size,population_n,reference_method,ablation_method,n_paired_trials,mean_reference_overall_l1,mean_comparison_overall_l1,mean_delta_overall_l1,win_rate_delta_overall_l1,ci95_low_delta_overall_l1,ci95_high_delta_overall_l1,mean_reference_worst_group_l1_major,mean_comparison_worst_group_l1_major,mean_delta_worst_group_l1,win_rate_delta_worst_group_l1,ci95_low_delta_worst_group_l1,ci95_high_delta_worst_group_l1
123,sparse_minority_curve,0.5,80,1000,mrp_rr_poststrat,baseline_rr_debias,2,0.5056216172102201,0.914851976715689,0.4092303595054688,0.0,0.1057388514951666,0.712721867515771,0.6723805199662213,1.7204491725768323,1.0480686526106109,0.0,0.9679759383071411,1.1281613669140806
123,sparse_minority_curve,1.0,80,1000,mrp_rr_poststrat,baseline_rr_debias,2,0.4999130646278238,0.3547354417933291,-0.1451776228344947,1.0,-0.2600365690005596,-0.0303186766684298,0.6624906822988667,1.6835425462826334,1.0210518639837667,0.0,0.9524484055741782,1.0896553223933554
123,privacy_noise_sparse,0.5,80,1000,mrp_rr_poststrat,baseline_rr_debias,2,0.25873747944375236,0.7727965836122512,0.514059104168499,0.0,0.30655149562689343,0.7215667127101044,0.6567085516229727,1.6131170416884701,0.9564084900654974,0.0,0.8857596972356148,1.0270572828953801
123,privacy_noise_sparse,1.0,80,1000,mrp_rr_poststrat,baseline_rr_debias,2,0.23488321994915387,0.5825122116077202,0.3476289916585663,0.0,0.20615422297956343,0.48910376033756925,0.6550293352320146,1.6684636118598384,1.0134342766278237,0.0,0.9538085741731209,1.0730599790825264
