avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
0.6467801682452647,0.6954921712646477,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6234307873393112,,hierarchical_rr_mrp_poststrat,107,0.5901609036190665,0.29508045180953324,0.1180321807238133,0.6571547096781123,0.9363662901268681,1,500,1,41770,0.0024784649999674002,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.6327475981897916,0.688800877550325,0,0.7584487999125832,0.7584487999125832,1.110852782807411,1.110852782807411,1.110852782807411
0.5248892857750106,0.6816863384247934,123,2.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,107,0.2387808719114711,0.06942804012170772,0.04775617438229422,0.8476568832559948,1.0359578089545554,,500,,51770,0.001052972000252339,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.48560794965767407,0.7106119703995706,1,0.8476568832559948,0.8476568832559948,1.2605747712627646,1.2605747712627646,1.2605747712627646
0.5772063214944495,0.64033259389845,123,2.0,"region,age_group,education,gender,urbanicity",,,1.6232347186349003,mrp_rr_poststrat,107,0.5313919963139135,0.26569599815695655,0.10627839926278271,0.603410185290763,0.8605113003608138,,500,1,51770,0.001485971999954927,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.5626319433740965,0.6275500837851642,1,0.6819057259739583,0.6819057259739583,1.0546134775220501,1.0546134775220501,1.0546134775220501
0.5655462250247677,0.6148616757572377,123,2.0,"region,age_group,education,gender,urbanicity",1.0,1.6070672194174793,,hierarchical_rr_mrp_poststrat,107,0.49733903683260555,0.24866951841630286,0.09946780736652111,0.5942313918024088,0.8419071984414386,1,500,1,51770,0.0023770819998389925,33100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,2,0.5457896523114772,0.59933138097429,1,0.714005368618944,0.714005368618944,0.9963439587173137,0.9963439587173137,0.9963439587173137
1.1427669792533937,1.1067192487277726,123,0.2,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,97,0.8318795498563029,0.3491357599233619,0.16637590997126056,1.8241758241758244,1.5517241379310345,,500,,43770,0.0007508849998885125,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,1.1287825482780485,1.0929540822652832,0,1.8241758241758244,1.8241758241758244,1.8241758241758244,1.8181818181818181,1.8181818181818181
0.6562429952592442,0.7071299177897462,123,0.2,"region,age_group,education,gender,urbanicity",,,1.634809869398083,mrp_rr_poststrat,97,0.6104938354065688,0.30524691770328444,0.12209876708131376,0.6705958650615299,0.9574338214520797,,500,1,43770,0.0015151369998420705,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.6410229810698729,0.6987365954632488,0,0.7671356843412824,0.7671356843412824,1.1438632246162412,1.1438632246162412,1.1438632246162412
0.6413366863464568,0.6853164899314267,123,0.2,"region,age_group,education,gender,urbanicity",1.0,1.630784884065326,,hierarchical_rr_mrp_poststrat,97,0.5528981499353773,0.2764490749676886,0.11057962998707546,0.6710196414416958,0.8853091428470046,1,500,1,43770,0.00292731499985166,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.6230591320483976,0.6759447679679337,0,0.8100210693386336,0.8100210693386336,1.0704835532431256,1.0704835532431256,1.0704835532431256
1.0407799131961448,1.140718510954119,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,97,0.9851038876721959,0.2984039879648781,0.1970207775344392,1.3494410874039997,1.6774193548387097,,500,,46770,0.08110978300010174,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.959107646507762,1.149522011823904,0,1.7694013303769403,1.7694013303769403,1.7694013303769403,1.6969696969696968,1.6969696969696968
0.6464447744600165,0.6980290205303801,123,0.5,"region,age_group,education,gender,urbanicity",,,1.6332449464199779,mrp_rr_poststrat,97,0.5895327431799302,0.2947663715899653,0.11790654863598604,0.6599476336469312,0.9358029425625188,,500,1,46770,0.0017149029999927734,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.6314189392546756,0.6886108734313275,0,0.7723321439441491,0.7723321439441491,1.124678861707815,1.124678861707815,1.124678861707815
0.6894566686399407,0.7298171350061925,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.631215939182924,,hierarchical_rr_mrp_poststrat,97,0.6425941365561864,0.32129706827809323,0.12851882731123726,0.6988296249294148,0.9789767284081767,1,500,1,46770,0.0029843429997526982,43100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,3,0.6732109017045371,0.7239594984356633,0,0.8077956198229773,0.8077956198229773,1.159288968764941,1.159288968764941,1.159288968764941
