avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,neural_best_validation_loss,neural_brier_score,neural_early_stopped,neural_final_loss,neural_fit_runtime_sec,neural_mean_normalized_entropy,neural_reported_label_nll,neural_steps_completed,neural_validation_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
0.5335089923483609,0.5604247509428206,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.622722427857205,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.5316920241552113,0.1779396328287006,0.10633840483104226,0.6663141266380056,0.7532650308592501,1,500,1,41770,0.0022849800002404663,33100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,2,0.5316920241552116,0.5472266516347989,1,0.6663141266380056,0.6663141266380056,0.8531842681353948,0.8531842681353948,0.8531842681353948
0.4578523090882262,0.5093137541341853,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.5549745559692383,0.7544503628565596,0,1.6016714572906494,0.0032003590004023863,0.9604638117827804,1.5921880006790161,1,1.5549745559692383,0.43380136726530677,0.1552607819372822,0.08676027345306135,0.5779255075982465,0.6780793924479354,,500,,41770,0.09301323999989108,33100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,2,0.4581729471101982,0.49669803382763245,1,0.5779255075982465,0.5779255075982465,0.7269900207944502,0.7269900207944502,0.7269900207944502
0.8640123611888649,1.0672509509255617,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.3994941767173317,0.16341763721377803,0.07989883534346634,1.183673469387755,1.6956521739130435,,500,,51770,0.09325248999994074,43100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,3,0.8439315704634034,0.9995651731790726,0,1.183673469387755,1.183673469387755,1.8181818181818183,1.8181818181818183,1.8181818181818183
0.5417867737717719,0.5682457219823103,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6297046200827396,mrp_rr_poststrat,120,,,,,,,,,,0.5401331223826954,0.1903555856336817,0.10802662447653907,0.6544635266661525,0.7687555252818492,,500,1,51770,0.0017079100002774794,43100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,3,0.5401331223826952,0.5573219691096358,0,0.6544635266661525,0.6544635266661525,0.8634012612539557,0.8634012612539557,0.8634012612539557
0.6501522758843651,0.6639994008394514,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6289176267721361,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.6479066187220297,0.22162058023523004,0.12958132374440595,0.7723521082586495,0.859681881300788,1,500,1,51770,0.0031125020000217773,43100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,3,0.6479066187220296,0.6537182719499127,0,0.7723521082586495,0.7723521082586495,0.9706152793233007,0.9706152793233007,0.9706152793233007
0.6071784957949878,0.6349446181175532,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6073966026306152,0.8452773965189843,0,1.6127270460128784,0.0032715180000195687,0.9524412355909206,1.6115097999572754,1,1.6073966026306152,0.5249708738631226,0.26248543693156134,0.10499417477262452,0.7183472652556874,0.824050261192936,,500,,51770,0.10213406000002578,43100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,3,0.5966762552867382,0.627201885558364,0,0.7183472652556874,0.7183472652556874,0.9396230434582337,0.9396230434582337,0.9396230434582337
0.6734588335323429,0.9396726353704481,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.4054708835866582,0.1624059906484413,0.08109417671733164,0.9795918367346939,1.2266666666666666,,500,,61770,0.0013104929998917214,53100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,4,0.6628656100744043,0.9353697340151632,1,0.9795918367346939,0.9795918367346939,1.3043478260869565,1.3043478260869565,1.3043478260869565
0.5560149103872087,0.5788080808544319,123,1.0,"region,age_group,education,gender,urbanicity",,,1.630324264811975,mrp_rr_poststrat,120,,,,,,,,,,0.5523623661107341,0.198950244471256,0.11047247322214682,0.6687488454785212,0.7884189256665701,,500,1,61770,0.0898475280000639,53100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,4,0.552362366110734,0.5682634204075399,0,0.6687488454785212,0.6687488454785212,0.8596569524810656,0.8596569524810656,0.8596569524810656
0.46789899087503123,0.5007202900861727,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6208164134306795,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.4620880552653256,0.15551714265032995,0.09241761105306512,0.5729240353645169,0.698110902768481,1,500,1,61770,0.005175479000172345,53100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,4,0.46329422899558365,0.4892455769675019,1,0.5729240353645169,0.5729240353645169,0.7863767134087637,0.7863767134087637,0.7863767134087637
0.43580571142192454,0.47131966082941407,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6025820970535278,0.7583690888322095,0,1.596660852432251,0.0028245030002835847,0.9628487799202603,1.5977243185043335,1,1.6025820970535278,0.3705098948051836,0.18525494740259194,0.07410197896103672,0.5587780677089589,0.657785057174934,,500,,61770,0.10105990800002473,53100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,4,0.4248168639045733,0.46966547275801346,0,0.5587780677089589,0.5587780677089589,0.7510368523720858,0.7510368523720858,0.7510368523720858
0.736121084290884,0.8826349240764447,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.396,0.106,0.0792,0.9270005571114213,1.1931840529099649,,500,,71770,0.0007568889996036887,63100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,5,0.719648582496547,0.8426845677668156,1,0.9270005571114213,0.9270005571114213,1.3043478260869565,1.3043478260869565,1.3043478260869565
0.5626917769526472,0.5802599586808734,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6291032384177444,mrp_rr_poststrat,120,,,,,,,,,,0.558661569573439,0.1908175568796527,0.11173231391468781,0.6720264965981919,0.7795238980999442,,500,1,71770,0.001219999000113603,63100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,5,0.5586615695734385,0.5697789058736059,0,0.6720264965981919,0.6720264965981919,0.8924001270847894,0.8924001270847894,0.8924001270847894
0.4713702195744623,0.5020632995128264,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6128780761252388,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.46748262213914266,0.16495881150930808,0.09349652442782853,0.5831982871234509,0.6938813931824048,1,500,1,71770,0.0022886890001245774,63100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,5,0.4686071684623433,0.48916213765592587,1,0.5831982871234509,0.5831982871234509,0.7822110638942588,0.7822110638942588,0.7822110638942588
0.7069034546180514,0.745016421185631,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6261042356491089,0.8475950586670281,0,1.6283349990844727,0.0027585120001276664,0.9868669560815039,1.6277670860290527,1,1.6261042356491089,0.7038356206391314,0.23822210550536418,0.14076712412782627,0.820667784682507,0.9322714672434658,,500,,71770,0.007538589999967371,63100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,5,0.7038356206391309,0.7359952444901603,0,0.820667784682507,0.820667784682507,1.027903541667747,1.027903541667747,1.027903541667747
1.0094897232264057,0.8767604571296128,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.3246180035014819,0.14715604839897345,0.06492360070029637,1.4081632653061225,1.3599999999999999,,500,,81770,0.0006479570001829416,73100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,6,1.0289343059225187,0.8399198003887934,1,1.4081632653061225,1.4081632653061225,1.5742437830783274,1.5742437830783274,1.5742437830783274
0.5661916868879797,0.587710749635383,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6305618620272122,mrp_rr_poststrat,120,,,,,,,,,,0.5626680514258217,0.19227388802577175,0.11253361028516433,0.6783473880773574,0.7960233837761468,,500,1,81770,0.0010956800001622469,73100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,6,0.5626680514258214,0.5781483596701099,1,0.6783473880773574,0.6783473880773574,0.8895606611736177,0.8895606611736177,0.8895606611736177
0.4926438181161634,0.523546404949091,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6230821591926312,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.48916305841944435,0.16335054680410127,0.09783261168388888,0.6058006304908404,0.7262660919295117,1,500,1,81770,0.07524884399981602,73100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,6,0.4891630584194445,0.5112388653799591,1,0.6058006304908404,0.6058006304908404,0.8234435950462924,0.8234435950462924,0.8234435950462924
0.5544319106792662,0.5649166180236064,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6311111450195312,0.827632494293313,0,1.6105345487594604,0.0027920669999730308,0.9796684689956003,1.6145166158676147,1,1.6311111450195312,0.4909986641057003,0.23814256435408465,0.09819973282114006,0.6733204955422798,0.7687824893142293,,500,,81770,0.0076279840000097465,73100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,6,0.5490320793238507,0.559371694484832,0,0.6733204955422798,0.6733204955422798,0.8983903450496677,0.8983903450496677,0.8983903450496677
0.6282829079124029,0.8424027157926052,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.6201902718968232,0.16569247906655282,0.12403805437936463,1.139240506329114,1.182566555178532,,500,,91770,0.0008743389998926432,83100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,7,0.6363592822849875,0.839502984552194,1,1.139240506329114,1.139240506329114,1.182566555178532,1.182566555178532,1.182566555178532
0.5008137689942299,0.5244412661434136,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6307172486866037,mrp_rr_poststrat,120,,,,,,,,,,0.49715294974765034,0.17743590740339293,0.09943058994953007,0.6179645460951654,0.7314206511678389,,500,1,91770,0.0011130160000902833,83100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,7,0.49715294974765023,0.5133927099584751,0,0.6179645460951654,0.6179645460951654,0.824030926771892,0.824030926771892,0.824030926771892
0.48179939883901585,0.5107883011144536,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6177490135096633,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.47443766839238616,0.18550306911573455,0.09488753367847723,0.5837598727449479,0.7078855754847367,1,500,1,91770,0.002655410999977903,83100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,7,0.47931816112274145,0.500414114586835,0,0.5837598727449479,0.5837598727449479,0.798175491114135,0.798175491114135,0.798175491114135
0.5436548068833764,0.560961831728347,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6044564247131348,0.7970682353877723,0,1.603987216949463,0.0024943369999164133,0.9898199214802607,1.6039494276046753,1,1.6044564247131348,0.5388807556139463,0.1637898533371305,0.10777615112278927,0.6653118804396746,0.768062441489517,,500,,91770,0.007393711000077019,83100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,7,0.5398034463495649,0.5445207726369414,0,0.6653118804396746,0.6653118804396746,0.866252852194893,0.866252852194893,0.866252852194893
0.7013462082543018,0.9537416628377698,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.3824825301519948,0.1624059906484413,0.07649650603039895,1.1351545742555302,1.264897316132298,,500,,101770,0.0006412719999389083,93100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,8,0.7477513561826018,0.9785075928177996,1,1.1351545742555302,1.1351545742555302,1.3395719788165734,1.3395719788165734,1.3395719788165734
0.5482854934204308,0.5775506021899326,123,1.0,"region,age_group,education,gender,urbanicity",,,1.631030868720548,mrp_rr_poststrat,120,,,,,,,,,,0.5459888033168458,0.1773435978502965,0.10919776066336917,0.6636809826950147,0.7801104694726279,,500,1,101770,0.0011360369999238173,93100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,8,0.545988803316846,0.5649732862470915,1,0.6636809826950147,0.6636809826950147,0.868358676305051,0.868358676305051,0.868358676305051
0.4976952568115409,0.5218832951667592,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6208258985050708,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.4933664078640741,0.16028139658842702,0.09867328157281482,0.5989243382061661,0.7072708839590675,1,500,1,101770,0.07030777400041188,93100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,8,0.4933664078640741,0.5112414936520787,1,0.5989243382061661,0.5989243382061661,0.8156597598320499,0.8156597598320499,0.8156597598320499
0.598394968065527,0.6064330270717533,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6239299774169922,0.8212073476334414,0,1.6206189393997192,0.0033868699997583462,0.9726825025892606,1.621142029762268,1,1.6239299774169922,0.548861570999027,0.2500723340725493,0.1097723141998054,0.7144880102538531,0.8420021897940463,,500,,101770,0.008713336000255367,93100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,8,0.5926385110342327,0.5961711868234617,0,0.7144880102538531,0.7144880102538531,0.926609949939765,0.926609949939765,0.926609949939765
0.6611915564398387,1.114816440534271,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.6876472557244389,0.26116472557244397,0.13752945114488777,0.9589397205857212,1.6470588235294117,,500,,111770,0.0008644530003039108,103100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,9,0.6314674198093354,1.0429472330092984,0,0.9589397205857212,0.9589397205857212,1.8181818181818183,1.8181818181818183,1.8181818181818183
0.5745634088357374,0.5990515712676175,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6280585867326778,mrp_rr_poststrat,120,,,,,,,,,,0.570249510017644,0.20066500802152304,0.1140499020035288,0.6783939397438619,0.7877550307652019,,500,1,111770,0.0014798990000599588,103100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,9,0.5702495100176442,0.5873663260343014,0,0.6783939397438619,0.6783939397438619,0.8817909713869303,0.8817909713869303,0.8817909713869303
0.47643438746332234,0.5067046567701534,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6230451135718922,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.46729994520062,0.18456315248541402,0.09345998904012401,0.5735446086526029,0.6931338578790843,1,500,1,111770,0.0027646540002024267,103100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,9,0.4724469408510507,0.4977499397002142,0,0.5735446086526029,0.5735446086526029,0.800890679039985,0.800890679039985,0.800890679039985
0.829546723499158,0.8416000297401056,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6169883012771606,0.8757433065991137,0,1.63142728805542,0.002865717000076984,0.9642611183642376,1.6283928155899048,1,1.6169883012771606,0.8292201088907625,0.2573541792492908,0.1658440217781525,0.9524419736773974,1.076851553749543,,500,,111770,0.08788336500037985,103100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,9,0.829220108890762,0.8304099879474461,0,0.9524419736773974,0.9524419736773974,1.1560138466436176,1.1560138466436176,1.1560138466436176
0.5961295123614713,0.8382356548991944,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.28015307900710706,0.12982362786221935,0.056030615801421414,0.7688928543355766,1.317771374963956,,500,,121770,0.001003829000183032,113100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,10,0.6080522268889292,0.8260707252107694,1,0.7688928543355766,0.7688928543355766,1.3548387096774193,1.3548387096774193,1.3548387096774193
0.5599697993581256,0.5834308193091432,123,1.0,"region,age_group,education,gender,urbanicity",,,1.627433090889109,mrp_rr_poststrat,120,,,,,,,,,,0.5573953951176692,0.18947305786393906,0.11147907902353385,0.6783379828285323,0.7777732061164715,,500,1,121770,0.0015395339996757684,113100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,10,0.5573953951176689,0.5740643480516067,1,0.6783379828285323,0.6783379828285323,0.876680055911215,0.876680055911215,0.876680055911215
0.4772218461728874,0.5071124084996034,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.619459652502377,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.47306524892317325,0.1699207406190512,0.09461304978463465,0.5842651683095457,0.6991238234058329,1,500,1,121770,0.09795726499987722,113100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,10,0.47381252400142787,0.49598155928352,1,0.5842651683095457,0.5842651683095457,0.792107726753611,0.792107726753611,0.792107726753611
0.5505236412852462,0.5725988313172873,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.601768970489502,0.8068424317940074,0,1.6119287014007568,0.09954921300004571,0.9700563777188829,1.6097522974014282,1,1.601768970489502,0.5240691883323536,0.1828505057837032,0.10481383766647072,0.6454829414671674,0.8266989317704805,,500,,121770,0.1940604380001787,113100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,10,0.5449565120147286,0.5563209255566319,0,0.6454829414671674,0.6454829414671674,0.8272598305096794,0.8272598305096794,0.8272598305096794
0.9502489353622287,0.8764519389976897,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.6030113654870893,0.27666015688618695,0.12060227309741786,1.2962624211550406,1.055659183842042,,500,,131770,0.0009454209998693841,123100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,11,0.9649712090729022,0.8198067306613268,0,1.2962624211550406,1.2962624211550406,1.460202891258893,1.460202891258893,1.460202891258893
0.5822336226404509,0.5990048791823165,123,1.0,"region,age_group,education,gender,urbanicity",,,1.629571565762275,mrp_rr_poststrat,120,,,,,,,,,,0.5794573555241619,0.1979438578596288,0.11589147110483237,0.7041908440233804,0.8163991255318107,,500,1,131770,0.0014899870002409443,123100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,11,0.579457355524162,0.5885303010652541,0,0.7041908440233804,0.7041908440233804,0.8978728328998788,0.8978728328998788,0.8978728328998788
0.4781823030430868,0.5059723340932359,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6175796580455541,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.4721624414985467,0.16525602583163052,0.09443248829970934,0.5976579571770162,0.7042852279324422,1,500,1,131770,0.002748888000041916,123100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,11,0.4746022906081785,0.49222106522188996,1,0.5976579571770162,0.5976579571770162,0.801790417881746,0.801790417881746,0.801790417881746
0.6502144964991156,0.6648785367910642,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.59882390499115,0.8259318158603823,0,1.6045782566070557,0.002659901000242826,0.9862969645890244,1.603291630744934,1,1.59882390499115,0.6437423419680893,0.2538853050609449,0.12874846839361787,0.7623557854240776,0.8888170714280283,,500,,131770,0.00790783399997963,123100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,11,0.6473736550397098,0.6526721783141387,0,0.7623557854240776,0.7623557854240776,0.9552860739489473,0.9552860739489473,0.9552860739489473
1.0288066669787692,0.9679816101574922,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.572307454227138,0.18361568221607744,0.1144614908454276,1.2151898734177216,1.3745285126481765,,500,,141770,0.0008332870002050186,133100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,12,0.9913099026331561,0.9579963437059438,1,1.3170731707317076,1.3170731707317076,1.6116185161425673,1.6116185161425673,1.6116185161425673
0.5825209418226643,0.6087009391604689,123,1.0,"region,age_group,education,gender,urbanicity",,,1.631022151910823,mrp_rr_poststrat,120,,,,,,,,,,0.5790201819215851,0.19941540579473313,0.11580403638431702,0.7030184028123698,0.81703818963926,,500,1,141770,0.0011905460000889434,133100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,12,0.579020181921585,0.5964077028989846,0,0.7030184028123698,0.7030184028123698,0.9017743534883746,0.9017743534883746,0.9017743534883746
0.510370165968889,0.5366881934715163,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6275095971617406,,hierarchical_rr_mrp_poststrat,120,,,,,,,,,,0.5053574941411578,0.19162275832331782,0.10107149882823156,0.6243088676151793,0.7227121042287198,1,500,1,141770,0.07457177700007378,133100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,12,0.5075533909783131,0.522801824685205,0,0.6243088676151793,0.6243088676151793,0.8344601664927235,0.8344601664927235,0.8344601664927235
0.6626348466349904,0.7039625696282138,123,1.0,"region,age_group,education,gender,urbanicity",,,,neural_rr_mrp,120,1.6153464317321777,0.8443236200275638,0,1.6051722764968872,0.0028944740001861646,0.9849190663598236,1.6070741415023804,1,1.6153464317321777,0.6600017764336339,0.24715984581079167,0.13200035528672677,0.7805045970322912,0.8770888729695736,,500,,141770,0.009050459999798477,133100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,12,0.660001776433634,0.6946158567586779,0,0.7805045970322912,0.7805045970322912,0.9673989707602518,0.9673989707602518,0.9673989707602518
0.5849983646120757,0.9681544424437104,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,120,,,,,,,,,,0.40606576197338573,0.16118982998098974,0.08121315239467715,0.7346938775510206,1.3043478260869568,,500,,151770,0.0009894889999486622,143100,120,srs,sparse_minority_curve,none,sparse_minority_preference_curve,0,13,0.5248442397509292,0.9038036388265656,1,1.1040596504981297,1.1040596504981297,1.4545454545454546,1.4545454545454546,1.4545454545454546
