config_seed,scenario,epsilon,sample_size,population_n,sampling,feature_set,linear_method,neural_method,n_paired_trials,mean_linear_overall_l1,mean_neural_overall_l1,mean_delta_overall_l1,win_rate_delta_overall_l1,ci95_low_delta_overall_l1,ci95_high_delta_overall_l1,mean_linear_worst_group_l1_major,mean_neural_worst_group_l1_major,mean_delta_worst_group_l1,win_rate_delta_worst_group_l1,ci95_low_delta_worst_group_l1,ci95_high_delta_worst_group_l1
123,sparse_minority_curve,1.0,120,500,srs,"region,age_group,education,gender,urbanicity",mrp_rr_poststrat,neural_rr_mrp,20,0.5503446142466656,0.5752452870177506,0.024900672771084983,0.5,-0.022716273554177584,0.07276087443658333,0.8746265770849737,0.913848361013117,0.03922178392814329,0.4,-0.01057568254199276,0.08993300340156268
123,privacy_noise_sparse,1.0,120,500,srs,"region,age_group,education,gender,urbanicity",mrp_rr_poststrat,neural_rr_mrp,20,0.3207435809525177,0.3750539787703202,0.054310397817802517,0.45,0.0054035846123118405,0.10151284015104144,0.6684031988298675,0.7210540768544804,0.05265087802461277,0.45,0.0037546061901253857,0.10400389935333372
123,privacy_helps,1.0,120,500,srs,"region,age_group,education,gender,urbanicity",mrp_rr_poststrat,neural_rr_mrp,20,0.5760659197828003,0.5966148202560753,0.020548900473274918,0.4,-0.029602515545162574,0.06656339187959805,1.104582235431905,1.105377874972079,0.0007956395401737592,0.4,-0.051505587885432615,0.051261855682411386
