avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,learned_honesty,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
0.5489255178730919,0.6853995853459129,123,1.0,"region,age_group,education,gender,urbanicity",,,raw_reported_distribution,120,0.4566666666666667,0.14500000000000002,0.09133333333333335,0.6336320506062203,1.0968553459119499,1500,,21770,0.0002445999998599291,13100,120,srs,simple_linear,none,additive_linear,0,0,0.5432577145077144,0.6855442039442038,1,0.6336320506062203,0.6336320506062203,1.0968553459119499,1.0968553459119499,1.0968553459119499
0.8851832367230216,0.9579464862987614,123,1.0,"region,age_group,education,gender,urbanicity",,,baseline_rr_debias,120,0.7337970509854249,0.26999775384779917,0.146759410197085,1.1225296442687747,1.5974842767295596,1500,,21770,0.0006093000120017678,13100,120,srs,simple_linear,none,additive_linear,0,0,0.8587896319785068,0.9766874717230863,1,1.1225296442687747,1.1225296442687747,1.5974842767295596,1.5974842767295596,1.5974842767295596
0.702158998712775,0.6802459256458442,123,1.0,"region,age_group,education,gender,urbanicity",,1.6564551574105804,mrp_rr_poststrat,120,0.664903521884924,0.24223992970160813,0.13298070437698478,0.7733084682086186,0.8438660982417203,1500,1,21770,0.0013899999903514981,13100,120,srs,simple_linear,none,additive_linear,0,0,0.6921313634388022,0.6866233641949606,0,0.7733084682086186,0.7733084682086186,0.9103435605997581,0.9103435605997581,0.9103435605997581
0.675054197495821,0.6545758838290806,123,1.0,"region,age_group,education,gender,urbanicity",,,mrp_misreport_rr_poststrat,120,0.632251655996712,0.24005632843235222,0.1264503311993424,0.7473036157909652,0.8134216189402168,1500,,21770,0.0010793000110425055,13100,120,srs,simple_linear,none,additive_linear,0,0,0.664668408272845,0.6570058597148898,1,0.7473036157909652,0.7473036157909652,0.8617099695477033,0.8617099695477033,0.8617099695477033
0.6707874383072968,0.6472611217036092,123,1.0,"region,age_group,education,gender,urbanicity",0.79798931614535,,mrp_learned_misreport_rr_poststrat,120,0.6250885911256684,0.24085983729795704,0.1250177182251337,0.7501916890759172,0.8095219759519384,1500,,21770,0.0013704000011784956,13100,120,srs,simple_linear,none,additive_linear,0,0,0.6595186475192645,0.6493134805269389,1,0.7501916890759172,0.7501916890759172,0.8537916544058872,0.8537916544058872,0.8537916544058872
