baseline_mean_overall_l1,baseline_mean_overall_mae,baseline_mean_p90_age_l1_major,baseline_mean_p90_region_l1_major,baseline_mean_runtime_sec,baseline_mean_weighted_age_l1,baseline_mean_weighted_region_l1,baseline_mean_winner_correct,baseline_mean_worst_age_l1_major,baseline_mean_worst_region_l1_major,baseline_method,complexity_supported_basic,delta_mean_overall_l1,delta_mean_overall_mae,delta_mean_p90_age_l1_major,delta_mean_p90_region_l1_major,delta_mean_runtime_sec,delta_mean_weighted_age_l1,delta_mean_weighted_region_l1,delta_mean_winner_correct,delta_mean_worst_age_l1_major,delta_mean_worst_region_l1_major,epsilon,n_sample,neural_better_mean_overall_l1,neural_better_mean_overall_mae,neural_better_mean_p90_age_l1_major,neural_better_mean_p90_region_l1_major,neural_better_mean_runtime_sec,neural_better_mean_weighted_age_l1,neural_better_mean_weighted_region_l1,neural_better_mean_winner_correct,neural_better_mean_worst_age_l1_major,neural_better_mean_worst_region_l1_major,neural_mean_overall_l1,neural_mean_overall_mae,neural_mean_p90_age_l1_major,neural_mean_p90_region_l1_major,neural_mean_runtime_sec,neural_mean_weighted_age_l1,neural_mean_weighted_region_l1,neural_mean_winner_correct,neural_mean_worst_age_l1_major,neural_mean_worst_region_l1_major,neural_method,runtime_ratio_neural_vs_baseline,scenario,scenario_label
0.21201602073691872,0.042403204147383744,0.46189638980181896,0.6345404241267137,0.0030621429996244842,0.33074032147636245,0.422315553433321,0.0,0.46189638980181896,0.9354491232988184,mrp_misreport_rr_poststrat,0,0.019793838884218456,0.0039587677768436885,-0.003705734085445278,0.109370896135348,0.00910498200028087,0.015868465134739218,0.026458577501636604,0.0,-0.003705734085445278,-0.09950331155454939,1.0,500,0,0,1,0,0,0,0,0,1,1,0.23180985962113718,0.04636197192422743,0.4581906557163737,0.7439113202620617,0.012167124999905354,0.34660878661110167,0.4487741309349576,0.0,0.4581906557163737,0.835945811744269,neural_rr_mrp,3.9734019611094027,no_bias,no_bias
0.22980710767848084,0.04596142153569617,0.4815977104999853,0.6453794045692749,0.0033919480001713964,0.34164977623763026,0.42916258026133564,0.0,0.4815977104999853,0.9504066010395593,mrp_learned_misreport_rr_poststrat,0,0.002002751942656339,0.00040055038853126224,-0.023407054783611603,0.09853191569278685,0.008775176999733958,0.004959010373471406,0.01961155067362197,0.0,-0.023407054783611603,-0.11446078929529035,1.0,500,0,0,1,0,0,0,0,0,1,1,0.23180985962113718,0.04636197192422743,0.4581906557163737,0.7439113202620617,0.012167124999905354,0.34660878661110167,0.4487741309349576,0.0,0.4581906557163737,0.835945811744269,neural_rr_mrp,3.5870611811532918,no_bias,no_bias
0.061058821374832914,0.012211764274966582,0.4327795894333394,0.6789332703393675,0.0013790940001854324,0.24944533788274087,0.4519673107095237,1.0,0.4327795894333394,0.9151170363420185,baseline_rr_debias,0,0.028258270842782707,0.005651654168556541,-0.09844746442373942,-0.1267459485768625,0.01131635899992034,0.011761769797039523,-0.08001211751422649,0.0,-0.09844746442373942,-0.0974406365926912,2.0,500,0,0,1,1,0,0,1,0,1,1,0.08931709221761562,0.017863418443523123,0.33433212500959997,0.552187321762505,0.012695453000105772,0.2612071076797804,0.3719551931952972,1.0,0.33433212500959997,0.8176763997493273,neural_rr_mrp,9.205647329622742,no_bias,no_bias
0.0913068912982941,0.01826137825965882,0.37563248618578104,0.5776926036692259,0.0026306160002604884,0.2902291415512562,0.38377298615574834,0.0,0.37563248618578104,0.8335212201358164,mrp_rr_poststrat,1,-0.001989799080678478,-0.00039795981613569703,-0.04130036117618108,-0.025505281906720967,0.010064836999845284,-0.029022033871475783,-0.011817792960451157,1.0,-0.04130036117618108,-0.015844820386489156,2.0,500,1,1,1,1,0,1,1,1,1,1,0.08931709221761562,0.017863418443523123,0.33433212500959997,0.552187321762505,0.012695453000105772,0.2612071076797804,0.3719551931952972,1.0,0.33433212500959997,0.8176763997493273,neural_rr_mrp,4.826038083417969,no_bias,no_bias
0.2058283811661479,0.04116567623322958,0.4550696092702531,0.6291174369596678,0.002747388999978284,0.32562123299277324,0.4182724461865344,1.0,0.4550696092702531,0.9282189109896025,mrp_misreport_rr_poststrat,1,-0.11651128894853229,-0.023302257789706456,-0.12073748426065312,-0.07693011519716286,0.009948064000127488,-0.06441412531299284,-0.046317252991237234,0.0,-0.12073748426065312,-0.11054251124027525,2.0,500,1,1,1,1,0,1,1,0,1,1,0.08931709221761562,0.017863418443523123,0.33433212500959997,0.552187321762505,0.012695453000105772,0.2612071076797804,0.3719551931952972,1.0,0.33433212500959997,0.8176763997493273,neural_rr_mrp,4.620915713139318,no_bias,no_bias
0.22422826942567906,0.04484565388513581,0.475492118142418,0.6382684891666995,0.003285717999915505,0.33743673918241696,0.4253218151418399,1.0,0.475492118142418,0.9439319882503581,mrp_learned_misreport_rr_poststrat,1,-0.13491117720806345,-0.026982235441612688,-0.14115999313281802,-0.08608116740419458,0.009409735000190267,-0.07622963150263656,-0.053366621946542736,0.0,-0.14115999313281802,-0.1262555885010308,2.0,500,1,1,1,1,0,1,1,0,1,1,0.08931709221761562,0.017863418443523123,0.33433212500959997,0.552187321762505,0.012695453000105772,0.2612071076797804,0.3719551931952972,1.0,0.33433212500959997,0.8176763997493273,neural_rr_mrp,3.8638291540638137,no_bias,no_bias
0.6161261442484668,0.12322522884969336,1.3292965781403532,1.419847328244275,0.0010948029998871789,1.041378067171842,1.0560193457068945,0.0,1.3292965781403532,1.4546673906816727,baseline_rr_debias,1,-0.42426859264403755,-0.08485371852880752,-0.8970100596415305,-0.7473658151770751,0.012291424000068218,-0.7216691510623539,-0.641622752968152,0.0,-0.8970100596415305,-0.7174292430840228,0.2,1000,1,1,1,1,0,1,1,0,1,1,0.19185755160442924,0.03837151032088585,0.4322865184988227,0.6724815130671998,0.013386226999955397,0.3197089161094881,0.4143965927387426,0.0,0.4322865184988227,0.7372381475976499,neural_rr_mrp,12.227064596402155,no_bias,no_bias
0.07567722603082659,0.015135445206165318,0.42834697592685045,0.5593479169943071,0.0029244150000522495,0.2689724988758564,0.3814645838141441,1.0,0.42834697592685045,0.8036239942844539,mrp_rr_poststrat,0,0.11618032557360265,0.023236065114720532,0.003939542571972265,0.11313359607289275,0.010461811999903148,0.0507364172336317,0.032932008924598466,-1.0,0.003939542571972265,-0.06638584668680392,0.2,1000,0,0,0,0,0,0,0,0,0,1,0.19185755160442924,0.03837151032088585,0.4322865184988227,0.6724815130671998,0.013386226999955397,0.3197089161094881,0.4143965927387426,0.0,0.4322865184988227,0.7372381475976499,neural_rr_mrp,4.577403343819612,no_bias,no_bias
0.21364439327968668,0.04272887865593734,0.4634301054533044,0.6332745201567137,0.00368451600024855,0.33144753578929054,0.4223268278091776,1.0,0.4634301054533044,0.937246783198296,mrp_misreport_rr_poststrat,1,-0.021786841675257435,-0.004357368335051487,-0.03114358695448166,0.03920699291048613,0.009701710999706847,-0.011738619679802442,-0.007930235070434999,-1.0,-0.03114358695448166,-0.20000863560064608,0.2,1000,1,1,1,0,0,1,1,0,1,1,0.19185755160442924,0.03837151032088585,0.4322865184988227,0.6724815130671998,0.013386226999955397,0.3197089161094881,0.4143965927387426,0.0,0.4322865184988227,0.7372381475976499,neural_rr_mrp,3.633103235011706,no_bias,no_bias
0.231339392982146,0.0462678785964292,0.4831621789132267,0.6441018745936996,0.00801187100023526,0.3421525545236922,0.4291007832505509,0.0,0.4831621789132267,0.9509554592986704,mrp_learned_misreport_rr_poststrat,1,-0.039481841377716764,-0.007896368275543353,-0.050875660414404,0.028379638473500224,0.005374355999720137,-0.022443638414204103,-0.014704190511808324,0.0,-0.050875660414404,-0.21371731170102048,0.2,1000,1,1,1,0,0,1,1,0,1,1,0.19185755160442924,0.03837151032088585,0.4322865184988227,0.6724815130671998,0.013386226999955397,0.3197089161094881,0.4143965927387426,0.0,0.4322865184988227,0.7372381475976499,neural_rr_mrp,1.6707991179042105,no_bias,no_bias
0.5515884614595674,0.11031769229191349,1.1529921712979796,1.2276813588750861,0.001157619999958115,0.7481072624009037,0.8709259827020913,0.0,1.1529921712979796,1.6144913089362882,baseline_rr_debias,1,-0.26681909981686003,-0.053363819963372014,-0.6264820958385026,-0.45031367229545327,0.011009849999936705,-0.3491327246748649,-0.3757142347143462,0.0,-0.6264820958385026,-0.6636468507387907,0.5,1000,1,1,1,1,0,1,1,0,1,1,0.2847693616427074,0.056953872328541474,0.526510075459477,0.7773676865796328,0.01216746999989482,0.39897453772603886,0.49521174798774514,0.0,0.526510075459477,0.9508444581974975,neural_rr_mrp,10.510763463256565,no_bias,no_bias
0.23743550452589987,0.04748710090517998,0.4847122353481251,0.6326645757090996,0.0025913340000442986,0.35074442781209947,0.45158745684027674,0.0,0.4847122353481251,0.9320961916669805,mrp_rr_poststrat,0,0.047333857116807515,0.009466771423361497,0.04179784011135196,0.14470311087053322,0.009576135999850521,0.04823010991393939,0.04362429114746841,0.0,0.04179784011135196,0.018748266530516977,0.5,1000,0,0,0,0,0,0,0,0,0,0,0.2847693616427074,0.056953872328541474,0.526510075459477,0.7773676865796328,0.01216746999989482,0.39897453772603886,0.49521174798774514,0.0,0.526510075459477,0.9508444581974975,neural_rr_mrp,4.695446437891379,no_bias,no_bias
0.21408419693503877,0.042816839387007755,0.4637298015127007,0.6339132548797319,0.0028354149999358924,0.3317632434000975,0.42260652001988064,1.0,0.4637298015127007,0.9374669181909964,mrp_misreport_rr_poststrat,0,0.07068516470766861,0.01413703294153372,0.06278027394677632,0.1434544316999009,0.009332054999958928,0.06721129432594136,0.0726052279678645,-1.0,0.06278027394677632,0.013377540006501154,0.5,1000,0,0,0,0,0,0,0,0,0,0,0.2847693616427074,0.056953872328541474,0.526510075459477,0.7773676865796328,0.01216746999989482,0.39897453772603886,0.49521174798774514,0.0,0.526510075459477,0.9508444581974975,neural_rr_mrp,4.291248371109669,no_bias,no_bias
