epsilon,mean_n_effective,mean_overall_l1,mean_overall_mae,mean_p90_age_l1_major,mean_p90_region_l1_major,mean_runtime_sec,mean_weighted_age_l1,mean_weighted_region_l1,mean_winner_correct,mean_worst_age_l1,mean_worst_age_l1_major,mean_worst_region_l1,mean_worst_region_l1_major,method,n_rows,n_sample,preset,scenario,scenario_label,std_overall_l1,std_overall_mae,std_p90_age_l1_major,std_p90_region_l1_major,std_runtime_sec,std_weighted_age_l1,std_weighted_region_l1,std_winner_correct,std_worst_age_l1,std_worst_age_l1_major,std_worst_region_l1,std_worst_region_l1_major
1.0,500.0,0.09097774136189389,0.018195548272378778,0.3698693907323511,0.5754281930594216,0.015688024999690242,0.2855276132363154,0.375915276687402,0.0,0.3698693907323511,0.3698693907323511,0.801692177747604,0.801692177747604,neural_rr_mrp,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.057600000000000026,0.011520000000000006,0.22952757129972323,0.5128518971848225,0.00033693500017761835,0.15456212739924072,0.33482719327873006,1.0,0.22952757129972323,0.22952757129972323,0.6393675889328063,0.6393675889328063,raw_reported_distribution,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.18169975987962553,0.03633995197592511,0.5588794253701113,0.7193675889328063,0.0010319519997210591,0.27324248984164473,0.43672647345971055,1.0,0.5588794253701113,0.5588794253701113,0.8103182812051084,0.8103182812051084,baseline_rr_debias,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.09824879067242147,0.019649758134484295,0.4259564829453322,0.5938431920830982,0.002432990999750473,0.2739009299784899,0.37878087347447875,0.0,0.4259564829453322,0.4259564829453322,0.851939835052758,0.851939835052758,mrp_rr_poststrat,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.2023281503515734,0.04046563007031468,0.451850652841417,0.6257539791114387,1.1073091560001558,0.3246932207995105,0.41725286332960787,1.0,0.451850652841417,0.451850652841417,0.9265721685687396,0.9265721685687396,mrp_misreport_rr_poststrat,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.2204827988123843,0.04409655976247686,0.47161895281548494,0.6359254943338509,0.0032801140000628948,0.33621573458307713,0.4244423044228497,1.0,0.47161895281548494,0.47161895281548494,0.941282725418097,0.941282725418097,mrp_learned_misreport_rr_poststrat,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,500.0,0.07964426615933982,0.015928853231867966,0.33202295398621473,0.5645129703988173,0.0118338379998022,0.2581396711490343,0.3712678462202898,0.0,0.33202295398621473,0.33202295398621473,0.7875192562547833,0.7875192562547833,neural_rr_mrp,1,500,full,shy_fixed,shy_voter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.2796689655172414,0.05593379310344828,0.5860292788722212,0.7177359293541866,0.00032378500009144773,0.44375957901884844,0.5066049913258203,0.0,0.5860292788722212,0.5860292788722212,1.1372549019607843,1.1372549019607843,raw_reported_distribution,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.810843777672328,0.16216875553446558,1.512082853855006,1.5555555555555558,0.001128278000123828,1.2912000000000001,1.078042857142857,0.0,1.512082853855006,1.512082853855006,1.8128342245989304,1.8128342245989304,baseline_rr_debias,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.3420997990161181,0.06841995980322362,0.5939355651440422,0.6944503647426801,0.002456611000070552,0.41364751875698563,0.48536286144554613,1.0,0.5939355651440422,0.5939355651440422,0.9942068085472853,0.9942068085472853,mrp_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.21434307063017655,0.042868614126035307,0.464097423774392,0.6339610719233463,0.639794701000028,0.3318265660633366,0.42263920380039205,1.0,0.464097423774392,0.464097423774392,0.9375514970201295,0.9375514970201295,mrp_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.23183102296901745,0.04636620459380349,0.4836005004699335,0.6444510624507858,0.00366744299981292,0.3424012422392725,0.4292900650512423,0.0,0.4836005004699335,0.4836005004699335,0.9510678095256995,0.9510678095256995,mrp_learned_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,406.0,0.4345063306310607,0.08690126612621214,0.689063309030471,0.8714073741364263,0.012063065999882383,0.4883028785003731,0.5420861112526953,0.0,0.689063309030471,0.689063309030471,0.9414322216562961,0.9414322216562961,neural_rr_mrp,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.22055566502463056,0.04411113300492611,0.3924205378973105,0.5115753811405985,0.00032754699986980995,0.29890681334351926,0.4018991182498637,0.0,0.3924205378973105,0.3924205378973105,0.5918003565062389,0.5918003565062389,raw_reported_distribution,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.6040970063641058,0.12081940127282116,0.9259332345624423,1.2370624883800094,0.001006720000077621,0.7763108431027883,0.8365154617884836,0.0,0.9259332345624423,0.9259332345624423,1.2370624883800094,1.2370624883800094,baseline_rr_debias,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.27900968166589735,0.05580193633317947,0.5611381960490804,0.7691050600337784,0.0024812939996081695,0.39394882959127425,0.4771551211059093,0.0,0.5611381960490804,0.5611381960490804,0.9133474759080193,0.9133474759080193,mrp_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.21420140637989857,0.04284028127597971,0.4638866395060419,0.6342447776179234,1.5003386969997337,0.3317610733787918,0.4227308498141504,1.0,0.4638866395060419,0.4638866395060419,0.9375381122227298,0.9375381122227298,mrp_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.23166821397786694,0.046333642795573386,0.4832896793106739,0.6445786754240435,0.08026705100019171,0.34244787946528266,0.42945727574593257,0.0,0.4832896793106739,0.4832896793106739,0.9515639142040393,0.9515639142040393,mrp_learned_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,406.0,0.3384999616723539,0.06769999233447078,0.58142241746942,0.792522648676468,0.20680397100022674,0.40023185000682454,0.4800603525898468,0.0,0.58142241746942,0.58142241746942,0.7926901494420219,0.7926901494420219,neural_rr_mrp,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.10725517241379308,0.021451034482758615,0.4042110970540394,0.6027707096409386,0.00043869799992535263,0.29612589986552834,0.38839703637668993,1.0,0.4042110970540394,0.4042110970540394,0.7130124777183602,0.7130124777183602,raw_reported_distribution,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.2965480365053228,0.05930960730106456,0.8378247211556946,1.0249625356041978,0.0012094250000700413,0.5531406116036117,0.7701317792804707,1.0,0.8378247211556946,0.8378247211556946,1.3435114503816794,1.3435114503816794,baseline_rr_debias,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.1589057912319899,0.031781158246397975,0.5557236536655937,0.536889685822998,0.0026361179998275475,0.27559037771522993,0.3679624554783106,0.0,0.5557236536655937,0.5557236536655937,0.8997597956960214,0.8997597956960214,mrp_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.2124199459243011,0.042483989184860224,0.4620680693958141,0.6311190146560027,2.3159248289998686,0.33074502465904926,0.42147561839128045,1.0,0.4620680693958141,0.4620680693958141,0.9368375720172335,0.9368375720172335,mrp_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.22879029231946846,0.04575805846389369,0.4804101713337766,0.6408832131580545,0.003249013000186096,0.3409433681679796,0.427717394348285,0.0,0.4804101713337766,0.4804101713337766,0.9504714918937114,0.9504714918937114,mrp_learned_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,406.0,0.1258134539232897,0.025162690784657937,0.39575842604704414,0.5140279317347637,0.08574828700011494,0.27091654679656674,0.37194286247008135,1.0,0.39575842604704414,0.39575842604704414,0.8892995687833657,0.8892995687833657,neural_rr_mrp,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.0955251231527094,0.01910502463054188,0.3583047171516357,0.48767123287671227,0.0003070860002480913,0.22517751882379744,0.3606428492846124,0.0,0.3583047171516357,0.3583047171516357,0.7130124777183601,0.7130124777183601,raw_reported_distribution,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.2118115291105443,0.042362305822108856,0.704308283368901,0.6016967069576401,0.0010492500000509608,0.3870400379065644,0.49354692532802935,0.0,0.704308283368901,0.704308283368901,0.6352274060725895,0.6352274060725895,baseline_rr_debias,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.08082004207074643,0.016164008414149285,0.41346536603410017,0.5825908371894543,0.0024538970001231064,0.267669877460599,0.38031947935521604,1.0,0.41346536603410017,0.41346536603410017,0.8396499477685455,0.8396499477685455,mrp_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.20447044637087966,0.040894089274175933,0.4539658142416162,0.6246020463025874,1.3325390370000605,0.3266952019581873,0.4185492329250586,0.0,0.4539658142416162,0.4539658142416162,0.935396787706696,0.935396787706696,mrp_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.22026361332541428,0.04405272266508285,0.4715001932672015,0.6339634475695657,0.002971895999962726,0.33619299409587894,0.4242043760540463,1.0,0.4715001932672015,0.4715001932672015,0.9470325710350619,0.9470325710350619,mrp_learned_misreport_rr_poststrat,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,406.0,0.09460184818428348,0.018920369636856695,0.35278718896165795,0.5992339344126005,0.014623776999997062,0.24845507567258157,0.36926397400294575,0.0,0.35278718896165795,0.35278718896165795,0.8400970324487927,0.8400970324487927,neural_rr_mrp,1,500,full,shy_privacy_helps,privacy_helps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.1656,0.03312,0.5246245197345442,0.6356846473029045,0.0006260820000534295,0.3091196488237757,0.4702321960112277,0.0,0.5246245197345442,0.5246245197345442,0.7339719970523214,0.7339719970523214,raw_reported_distribution,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.6161261442484668,0.12322522884969336,1.3292965781403532,1.419847328244275,0.0010948029998871789,1.041378067171842,1.0560193457068945,0.0,1.3292965781403532,1.3292965781403532,1.4546673906816727,1.4546673906816727,baseline_rr_debias,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.07567722603082659,0.015135445206165318,0.42834697592685045,0.5593479169943071,0.0029244150000522495,0.2689724988758564,0.3814645838141441,1.0,0.42834697592685045,0.42834697592685045,0.8036239942844539,0.8036239942844539,mrp_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.21364439327968668,0.04272887865593734,0.4634301054533044,0.6332745201567137,0.00368451600024855,0.33144753578929054,0.4223268278091776,1.0,0.4634301054533044,0.4634301054533044,0.937246783198296,0.937246783198296,mrp_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.231339392982146,0.0462678785964292,0.4831621789132267,0.6441018745936996,0.00801187100023526,0.3421525545236922,0.4291007832505509,0.0,0.4831621789132267,0.4831621789132267,0.9509554592986704,0.9509554592986704,mrp_learned_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1000.0,0.19185755160442924,0.03837151032088585,0.4322865184988227,0.6724815130671998,0.013386226999955397,0.3197089161094881,0.4143965927387426,0.0,0.4322865184988227,0.4322865184988227,0.7372381475976499,0.7372381475976499,neural_rr_mrp,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.21760000000000002,0.04352,0.4698676627106051,0.656737278881852,0.0004984880001757119,0.3537305698901027,0.42185855124739896,0.0,0.4698676627106051,0.4698676627106051,1.029029793735676,1.029029793735676,raw_reported_distribution,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.5515884614595674,0.11031769229191349,1.1529921712979796,1.2276813588750861,0.001157619999958115,0.7481072624009037,0.8709259827020913,0.0,1.1529921712979796,1.1529921712979796,1.6144913089362882,1.6144913089362882,baseline_rr_debias,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.23743550452589987,0.04748710090517998,0.4847122353481251,0.6326645757090996,0.0025913340000442986,0.35074442781209947,0.45158745684027674,0.0,0.4847122353481251,0.4847122353481251,0.9320961916669805,0.9320961916669805,mrp_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.21408419693503877,0.042816839387007755,0.4637298015127007,0.6339132548797319,0.0028354149999358924,0.3317632434000975,0.42260652001988064,1.0,0.4637298015127007,0.4637298015127007,0.9374669181909964,0.9374669181909964,mrp_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.231138307390619,0.0462276614781238,0.48274147968283343,0.6438066861984224,0.003257673000007344,0.3421704487704058,0.42908844173814803,0.0,0.48274147968283343,0.48274147968283343,0.9509268069879593,0.9509268069879593,mrp_learned_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,1000.0,0.2847693616427074,0.056953872328541474,0.526510075459477,0.7773676865796328,0.01216746999989482,0.39897453772603886,0.49521174798774514,0.0,0.526510075459477,0.526510075459477,0.9508444581974975,0.9508444581974975,neural_rr_mrp,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.1696,0.03392,0.4997797992376497,0.5766488413547237,0.00037239200037220144,0.31083430336379325,0.3506954921694435,1.0,0.4997797992376497,0.4997797992376497,0.7409478051976415,0.7409478051976415,raw_reported_distribution,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.1564918474042643,0.031298369480852864,0.7235393617742372,0.6984867543512405,0.0010545899999669928,0.5740434176755427,0.530895687320162,1.0,0.7235393617742372,0.7235393617742372,1.047251335128866,1.047251335128866,baseline_rr_debias,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.1561608529150486,0.03123217058300972,0.4146070177404979,0.6035269109292645,0.002404858999852877,0.29487923488020895,0.4057864222586155,0.0,0.4146070177404979,0.4146070177404979,0.7786527951372499,0.7786527951372499,mrp_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.21321209931709686,0.04264241986341937,0.4632112531367987,0.6333398856625552,0.0029703200002586527,0.33094523206435816,0.4218820673110052,1.0,0.4632112531367987,0.4632112531367987,0.9355423806218194,0.9355423806218194,mrp_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.2299854093120674,0.04599708186241348,0.48180771996735583,0.6437726881642303,0.002982184000302368,0.341272539780792,0.4283614454708676,0.0,0.48180771996735583,0.48180771996735583,0.9494349242843012,0.9494349242843012,mrp_learned_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1000.0,0.2833211111215843,0.056664222224316864,0.544259612587027,0.7772193181650626,0.012645017000068037,0.3742243300514359,0.44009049286272556,0.0,0.544259612587027,0.544259612587027,0.7833745492364639,0.7833745492364639,neural_rr_mrp,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.1236,0.02472,0.28859967501404726,0.33199033037872683,0.0003764570001294487,0.20189492100689072,0.23813321987044528,1.0,0.28859967501404726,0.28859967501404726,0.36236312706900947,0.36236312706900947,raw_reported_distribution,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.08415623499247651,0.0168312469984953,0.3247609422884477,0.4279834717571024,0.0011378770000192162,0.17855593105936385,0.2671856052706532,1.0,0.3247609422884477,0.3247609422884477,0.5242739738016738,0.5242739738016738,baseline_rr_debias,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.15097766736745835,0.03019553347349167,0.4127575606654209,0.5489209498669102,0.002813518000039039,0.30212563324570657,0.3849934074997902,1.0,0.4127575606654209,0.4127575606654209,0.9090668414445485,0.9090668414445485,mrp_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.20797887401200787,0.04159577480240158,0.4577477210122861,0.6274916764460433,0.003062969999973575,0.3268615037849351,0.41815873385778746,1.0,0.4577477210122861,0.4577477210122861,0.932646638857583,0.932646638857583,mrp_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.22821445953882025,0.04564289190776405,0.47949607948293793,0.6392869876917676,0.003317490999961592,0.3395687881029795,0.42646324395848945,0.0,0.47949607948293793,0.47949607948293793,0.9472793701647915,0.9472793701647915,mrp_learned_misreport_rr_poststrat,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1000.0,0.14601466928378326,0.029202933856756652,0.3926830186042837,0.6074056597314461,0.012264321000202472,0.2973428230279164,0.38513734875497463,0.0,0.3926830186042837,0.3926830186042837,0.8272932766119448,0.8272932766119448,neural_rr_mrp,1,1000,full,no_bias,no_bias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,0.17872412177985955,0.03574482435597191,0.4120072100369425,0.5837033167928963,0.00039393999986714334,0.2801208899583155,0.40102555120823835,1.0,0.4120072100369425,0.4120072100369425,1.0576012223071047,1.0576012223071047,raw_reported_distribution,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,1.124002992625111,0.22480059852502218,1.1408662165522026,1.4689112669668474,0.0011359610002728004,0.8971907939910946,0.8879732540181011,1.0,1.1408662165522026,1.1408662165522026,1.4689112669668474,1.4689112669668474,baseline_rr_debias,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,0.1311588279426098,0.02623176558852196,0.49374808071858844,0.5282116480021851,0.0025798540000323555,0.29278670663833617,0.382856766307354,1.0,0.49374808071858844,0.49374808071858844,0.8898375715642051,0.8898375715642051,mrp_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,0.2137289313393659,0.04274578626787318,0.4635055881931402,0.6330713755706767,0.003265714000008302,0.3314352441349452,0.4222670595927582,1.0,0.4635055881931402,0.4635055881931402,0.9373261119981389,0.9373261119981389,mrp_misreport_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,0.23138073716425275,0.04627614743285055,0.48315366144467325,0.6439831085273072,0.0041118640001513995,0.3421173426664945,0.42904405346184393,0.0,0.48315366144467325,0.48315366144467325,0.9508467163973696,0.9508467163973696,mrp_learned_misreport_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,854.0,0.15834288602601398,0.031668577205202796,0.40430283464619254,0.619242879027015,0.014059288000225934,0.30111359137254023,0.40446066773149464,1.0,0.40430283464619254,0.40430283464619254,0.8075706594669928,0.8075706594669928,neural_rr_mrp,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.26303325526932086,0.052606651053864174,0.5141969910588402,0.6606846473029045,0.0005430320002233202,0.3617368341133509,0.47169701864987396,0.0,0.5141969910588402,0.5141969910588402,0.971886936592819,0.971886936592819,raw_reported_distribution,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.6132087260095306,0.12264174520190611,1.3928062492147306,1.2737684006537355,0.0016162110000550456,0.8794244355002083,0.9428059083060978,0.0,1.3928062492147306,1.3928062492147306,1.2737684006537355,1.2737684006537355,baseline_rr_debias,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.33850010240376,0.067700020480752,0.5874432705725318,0.7899768819329155,0.003533641000103671,0.4082740222722292,0.5006630819171667,0.0,0.5874432705725318,0.5874432705725318,1.0187346335241503,1.0187346335241503,mrp_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.21461549641289238,0.042923099282578474,0.46440902351672597,0.6342955156920245,0.0038260970000010275,0.33197250467642425,0.4228048335701319,1.0,0.46440902351672597,0.46440902351672597,0.9377232319719316,0.9377232319719316,mrp_misreport_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.2322638966124155,0.0464527793224831,0.48398170457618545,0.6443405760446206,0.004952824000156397,0.3427548680320425,0.4295407863909791,0.0,0.48398170457618545,0.48398170457618545,0.9519118727372682,0.9519118727372682,mrp_learned_misreport_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,854.0,0.254908148046451,0.0509816296092902,0.4921681035206211,0.694477648789393,0.014487802000076044,0.3414397645378397,0.4409645504427527,0.0,0.4921681035206211,0.4921681035206211,0.9385917837721416,0.9385917837721416,neural_rr_mrp,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,854.0,0.12661826697892276,0.025323653395784552,0.5777131333321435,0.4606846473029046,0.00033273899998675915,0.34344301798807053,0.3256044740103614,0.0,0.5777131333321435,0.5777131333321435,0.6576012223071046,0.6576012223071046,raw_reported_distribution,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,854.0,0.2903334441321631,0.05806668882643262,1.1602781092368009,0.731815916677204,0.0012115099998482037,0.6583077570817061,0.5590964736280057,0.0,1.1602781092368009,1.1602781092368009,0.7413881552393908,0.7413881552393908,baseline_rr_debias,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,854.0,0.10821766724288466,0.021643533448576932,0.4064463040167484,0.5695331842016382,0.0030325379998430435,0.28630423065125943,0.38887520381510254,1.0,0.4064463040167484,0.4064463040167484,0.79637341002092,0.79637341002092,mrp_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,854.0,0.21165714368803162,0.04233142873760633,0.46122819992941866,0.6333160345183468,0.0032274740001412283,0.3299267859866396,0.4212244215170155,1.0,0.46122819992941866,0.46122819992941866,0.9347123330110545,0.9347123330110545,mrp_misreport_rr_poststrat,1,1000,full,nonresponse,nonresponse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
