avg_age_l1,avg_region_l1,epsilon,learned_honesty,method,n_effective,n_sample,neural_final_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,preset,runtime_sec,scenario,scenario_label,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_region_l1,worst_region_l1_major
0.7508513610836364,0.8867967198081818,0.5,,baseline_rr_debias,1000,1000,,0.5515884614595674,0.22722699701562787,0.11031769229191349,1.1529921712979796,1.2276813588750861,full,0.001157619999958115,no_bias,no_bias,0,0,0.7481072624009037,0.8709259827020913,0,1.1529921712979796,1.1529921712979796,1.6144913089362882,1.6144913089362882
0.36433135737729244,0.4448794613416985,0.5,,mrp_rr_poststrat,1000,1000,,0.23743550452589987,0.1187177532196045,0.04748710090517998,0.4847122353481251,0.6326645757090996,full,0.0025913340000442986,no_bias,no_bias,0,0,0.35074442781209947,0.45158745684027674,0,0.4847122353481251,0.4847122353481251,0.9320961916669805,0.9320961916669805
0.33704721888147327,0.4155818959789151,0.5,,mrp_misreport_rr_poststrat,1000,1000,,0.21408419693503877,0.07798209008694455,0.042816839387007755,0.4637298015127007,0.6339132548797319,full,0.0028354149999358924,no_bias,no_bias,0,0,0.3317632434000975,0.42260652001988064,1,0.4637298015127007,0.4637298015127007,0.9374669181909964,0.9374669181909964
0.3460179263657152,0.4197773322114195,0.5,0.8002017777344843,mrp_learned_misreport_rr_poststrat,1000,1000,,0.231138307390619,0.08322418231587662,0.0462276614781238,0.48274147968283343,0.6438066861984224,full,0.003257673000007344,no_bias,no_bias,0,0,0.3421704487704058,0.42908844173814803,0,0.48274147968283343,0.48274147968283343,0.9509268069879593,0.9509268069879593
0.39618747660212233,0.48711295667475835,0.5,,neural_rr_mrp,1000,1000,1.6080232858657837,0.2847693616427074,0.1353686196732929,0.056953872328541474,0.526510075459477,0.7773676865796328,full,0.01216746999989482,no_bias,no_bias,0,0,0.39897453772603886,0.49521174798774514,0,0.526510075459477,0.526510075459477,0.9508444581974975,0.9508444581974975
0.31740118727441197,0.3318292667272403,1.0,,raw_reported_distribution,1000,1000,,0.1696,0.056199999999999986,0.03392,0.4997797992376497,0.5766488413547237,full,0.00037239200037220144,no_bias,no_bias,0,0,0.31083430336379325,0.3506954921694435,1,0.4997797992376497,0.4997797992376497,0.7409478051976415,0.7409478051976415
0.5758672830602137,0.5356925260760433,1.0,,baseline_rr_debias,1000,1000,,0.1564918474042643,0.06751860241215957,0.031298369480852864,0.7235393617742372,0.6984867543512405,full,0.0010545899999669928,no_bias,no_bias,0,0,0.5740434176755427,0.530895687320162,1,0.7235393617742372,0.7235393617742372,1.047251335128866,1.047251335128866
0.3028007563144104,0.4023671907651783,1.0,,mrp_rr_poststrat,1000,1000,,0.1561608529150486,0.05524853796958924,0.03123217058300972,0.4146070177404979,0.6035269109292645,full,0.002404858999852877,no_bias,no_bias,0,0,0.29487923488020895,0.4057864222586155,0,0.4146070177404979,0.4146070177404979,0.7786527951372499,0.7786527951372499
0.33628423151993186,0.41476984397928374,1.0,,mrp_misreport_rr_poststrat,1000,1000,,0.21321209931709686,0.07751273150255998,0.04264241986341937,0.4632112531367987,0.6333398856625552,full,0.0029703200002586527,no_bias,no_bias,0,0,0.33094523206435816,0.4218820673110052,1,0.4632112531367987,0.4632112531367987,0.9355423806218194,0.9355423806218194
0.3451240766777996,0.4191199593294725,1.0,0.7993175779316217,mrp_learned_misreport_rr_poststrat,1000,1000,,0.2299854093120674,0.0825682140974283,0.04599708186241348,0.48180771996735583,0.6437726881642303,full,0.002982184000302368,no_bias,no_bias,0,0,0.341272539780792,0.4283614454708676,0,0.48180771996735583,0.48180771996735583,0.9494349242843012,0.9494349242843012
